model;type;price;km;location;year;link
Audi A4;1,8 T 163;49900;283.000;Middelfart;2006;https://www.biltorvet.dk/bil/audi/a4/1-8-t-163/1773154
Audi A6;2,4 V6;119800;63.000;Nørresundby;2005;https://www.biltorvet.dk/bil/audi/a6/2-4-v6/1773555
Audi A6;2,0 Avant;16200;314.000;Køge;2003;https://www.biltorvet.dk/bil/audi/a6/2-0-avant/1774321
Audi A4;1,6 Avant;47900;175.000;Hvidovre;2005;https://www.biltorvet.dk/bil/audi/a4/1-6-avant/1774471
Audi A4;1,8 T 163;59000;223.000;Kerteminde;2006;https://www.biltorvet.dk/bil/audi/a4/1-8-t-163/1776808
Audi A4;1,8 T 163HK;55000;212.000;Kongerslev;2007;https://www.biltorvet.dk/bil/audi/a4/1-8-t-163hk/1776894
Audi 100;2,6 E aut.;19900;296.000;Kerteminde;1992;https://www.biltorvet.dk/bil/audi/100/2-6-e-aut/1777350
Audi A3;1,6 Ambiente;39900;172.000;Holmegaard;2006;https://www.biltorvet.dk/bil/audi/a3/1-6-ambiente/1777727
Audi A3;1,6 Ambiente Sportback;59900;198.000;Ringe;2007;https://www.biltorvet.dk/bil/audi/a3/1-6-ambiente-sportback/1779011
Audi A3;1,6 Attraction;15000;188.000;Hillerød;2006;https://www.biltorvet.dk/bil/audi/a3/1-6-attraction/1779142
Audi A4;1,8 TFSi 160;89900;188.000;Silkeborg;2008;https://www.biltorvet.dk/bil/audi/a4/1-8-tfsi-160/1779751
Audi A6;2,8 FSi Multitr.;179700;199.000;Vodskov;2014;https://www.biltorvet.dk/bil/audi/a6/2-8-fsi-multitr/1772282
Audi S6;4,0 TFSi Avant quattro S-tr.;699900;83.000;Silkeborg;2017;https://www.biltorvet.dk/bil/audi/s6/4-0-tfsi-avant-quattro-s-tr/1657377
Audi A5;1,8 TFSi 170 Sportback;229900;92.000;Næstved;2013;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-170-sportback/732152
Audi A4;1,8 T 163 Avant;39800;220.000;Nørresundby;2004;https://www.biltorvet.dk/bil/audi/a4/1-8-t-163-avant/1654946
Audi A1;1,4 TFSi 122 Attraction Sportback;109900;71.000;Næstved;2013;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-122-attraction-sportback/1664297
Audi A1;1,0 TFSi 81 Sport Sportback;169900;41.000;Nordborg;2017;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-81-sport-sportback/1691658
Audi A5;1,8 TFSi 170 Sportback;200000;118.000;Esbjerg;2014;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-170-sportback/1718518
Audi A1;1,0 TFSi 95 Sport Sportback;159900;27.000;Hjørring;2016;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-sport-sportback/1772715
Audi Q3;35 TFSi Advanced S-tr.;419000;19.000;Greve;2020;https://www.biltorvet.dk/bil/audi/q3/35-tfsi-advanced-s-tr/1682866
Audi SQ5;3,0 TFSi quattro Tiptr.;869900;61.000;Holbæk;2017;https://www.biltorvet.dk/bil/audi/sq5/3-0-tfsi-quattro-tiptr/1725729
Audi S5;3,0 TFSi Cabriolet quattro Tiptr.;849849;62.000;Bramming;2018;https://www.biltorvet.dk/bil/audi/s5/3-0-tfsi-cabriolet-quattro-tiptr/1774231
Audi S3;2,0 TFSI Quat S Tron 300HK 6g Aut.;365000;129.000;Bryrup;2014;https://www.biltorvet.dk/bil/audi/s3/2-0-tfsi-quat-s-tron-300hk-6g-aut/1765252
Audi A6;2,0 Avant Limited Edition Multitr.;29500;357.000;Risskov;2004;https://www.biltorvet.dk/bil/audi/a6/2-0-avant-limited-edition-multitr/1603533
Audi S8;4,0 TFSi Plus quattro Tiptr.;1249900;52.000;Silkeborg;2017;https://www.biltorvet.dk/bil/audi/s8/4-0-tfsi-plus-quattro-tiptr/1657434
Audi A1;1,2 TFSI Ambition 86HK 3d;95000;90.000;Dronninglund;2011;https://www.biltorvet.dk/bil/audi/a1/1-2-tfsi-ambition-86hk-3d/1689239
Audi A3;1,0 TFSi 116 Sportback;209800;47.000;Hillerød;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116-sportback/1706019
Audi A4;2,0 TFSi 190 Sport Avant;289800;58.000;Hundested;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190-sport-avant/1710419
Audi A3;1,4 TFSi 150 Sport Sportback;233780;52.000;Hillerød;2017;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-150-sport-sportback/1713580
Audi Q5;3,0 TFSi quattro Tiptr.;359000;97.000;Skærbæk;2014;https://www.biltorvet.dk/bil/audi/q5/3-0-tfsi-quattro-tiptr/1722418
Audi Q3;1,4 TFSI 150HK 5d 6g;229995;71.000;Svendborg;2015;https://www.biltorvet.dk/bil/audi/q3/1-4-tfsi-150hk-5d-6g/1730255
Audi A5;1,8 TFSi 170 Sportback;139900;180.000;Aabybro;2012;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-170-sportback/1767998
Audi A3;1,2 TFSi 105 Ambiente Sportback;99800;145.000;Næstved;2011;https://www.biltorvet.dk/bil/audi/a3/1-2-tfsi-105-ambiente-sportback/1770748
Audi A3;1,4 TFSi Ambiente Sportback;79900;137.000;Fredensborg;2008;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-ambiente-sportback/1772962
Audi A4;2,0 TFSI 180HK Stc;129000;160.000;Frederiksværk;2011;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-180hk-stc/1745991
Audi A3;1,0 TFSi 116 Sportback;224800;29.000;Hundested;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116-sportback/1606792
Audi S8;4,0 TFSI Quattro Tiptr. 605HK 8g Aut.;1199800;45.000;Viby;2016;https://www.biltorvet.dk/bil/audi/s8/4-0-tfsi-quattro-tiptr--605hk-8g-aut/1691288
Audi A5;1,8 TFSi 170 Cabriolet;354900;59.000;Skanderborg;2015;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-170-cabriolet/1718684
Audi A6;Avant 2,8 193HK Stc;49900;409.000;Brørup;2000;https://www.biltorvet.dk/bil/audi/a6/avant-2-8-193hk-stc/1553006
Audi A3;1,4 TFSi 140 Ambition Sportback;169700;79.000;Gislinge;2014;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-140-ambition-sportback/1595502
Audi A3;Sportback 1,0 TFSI 116HK 5d 6g;208800;38.070;Køge;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-5d-6g/1597628
Audi A1;1,4 TFSi 125 Sportback;199900;90.000;Køge;2018;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-125-sportback/1621021
Audi A5;1,8 TFSi 170 Cabriolet;239900;107.000;Fredericia;2012;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-170-cabriolet/1644251
Audi A3;1,8 TFSi Attraction Sportback;109800;147.000;Ishøj;2009;https://www.biltorvet.dk/bil/audi/a3/1-8-tfsi-attraction-sportback/1683856
Audi TT;2,0 TFSi 230 Coupé;359900;87.000;Næstved;2015;https://www.biltorvet.dk/bil/audi/tt/2-0-tfsi-230-coupe/1703937
Audi A1;1,0 TFSi 95 Ultra Sportback;179900;20.000;Varde;2018;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-ultra-sportback/1734799
Audi Q2;1,4 TFSi 150 Sport;249900;52.000;Skanderborg;2017;https://www.biltorvet.dk/bil/audi/q2/1-4-tfsi-150-sport/1748971
Audi TT;1,8 T 180 Coupé;79900;244.000;Silkeborg;1999;https://www.biltorvet.dk/bil/audi/tt/1-8-t-180-coupe/1754869
Audi A3;1,4 TFSI Sport 116HK Cabr. 6g;264900;35.000;Silkeborg;2017;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-sport-116hk-cabr--6g/1758259
Audi A1;1,0 TFSi 95 Ultra Sportback;179900;22.000;Næstved;2018;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-ultra-sportback/1766769
Audi A6;Avant 2,0 TFSI 170HK Stc 6g;60000;287.000;Slagelse;2007;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tfsi-170hk-stc-6g/1773683
Audi A3;30 TFSi S-tr.;254900;19.000;Næstved;2019;https://www.biltorvet.dk/bil/audi/a3/30-tfsi-s-tr/1777293
Audi RS 6;5,0 FSI Quattro Tiptr. 580HK 6g Aut.;219999;94.000;Herning;2009;https://www.biltorvet.dk/bil/audi/rs-6/5-0-fsi-quattro-tiptr--580hk-6g-aut/1668153
Audi A4;2,4 V6 Multitr. 170HK Cabr. Trinl. Gear;99500;196.000;Kongens Lyngby;2004;https://www.biltorvet.dk/bil/audi/a4/2-4-v6-multitr--170hk-cabr--trinl--gear/1772477
Audi A3;1,4 TFSI Sport S Tronic 150HK 7g Aut.;245000;87.500;Årre;2016;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-sport-s-tronic-150hk-7g-aut/1773635
Audi A3;Sportback 1,4 T FSI Attraction 125HK Stc 6g;74800;183.000;Albertslund;2009;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-t-fsi-attraction-125hk-stc-6g/653630
Audi Q2;1,4 TFSi 150 S-tr.;289900;48.000;Greve;2018;https://www.biltorvet.dk/bil/audi/q2/1-4-tfsi-150-s-tr/1682877
Audi Q2;1,4 TFSi 150 Sport S-tr.;279900;48.000;Kolding;2018;https://www.biltorvet.dk/bil/audi/q2/1-4-tfsi-150-sport-s-tr/1753333
Audi S6;4,0 TFSI Quat S Tron 420HK;449000;144.000;Egå;2014;https://www.biltorvet.dk/bil/audi/s6/4-0-tfsi-quat-s-tron-420hk/1524764
Audi A3;1,4 TFSi 140 Ambition Sportback;169900;115.000;Bogense;2014;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-140-ambition-sportback/1619029
Audi A4;Avant 1,4 TFSI 150HK Stc 6g;277500;56.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-1-4-tfsi-150hk-stc-6g/1638533
Audi A4;Avant 1,4 TFSI 150HK Stc 6g;2749;56.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-1-4-tfsi-150hk-stc-6g/1638579
Audi S5;3,0 TFSi Sportback quattro Tiptr.;799900;32.000;Engesvang;2017;https://www.biltorvet.dk/bil/audi/s5/3-0-tfsi-sportback-quattro-tiptr/1654086
Audi S5;3,0 TFSi Sportback quattro Tiptr.;839800;37.000;Ribe;2018;https://www.biltorvet.dk/bil/audi/s5/3-0-tfsi-sportback-quattro-tiptr/1713790
Audi SQ5;3,0 TFSi quattro Tiptr.;5140;34.000;Esbjerg;2018;https://www.biltorvet.dk/bil/audi/sq5/3-0-tfsi-quattro-tiptr/1733821
Audi S5;3,0 TFSi Cabriolet quattro Tiptr.;799800;63.000;Bramming;2018;https://www.biltorvet.dk/bil/audi/s5/3-0-tfsi-cabriolet-quattro-tiptr/1766875
Audi S5;3,0 TFSi Cabriolet quattro Tiptr.;899900;38.000;Frederikshavn;2018;https://www.biltorvet.dk/bil/audi/s5/3-0-tfsi-cabriolet-quattro-tiptr/1777553
Audi A3;Sportback 1,5 TFSI Sport Limited Edition S Tronic 150HK 5d 7g Aut.;279900;50.000;Løgstrup;2019;https://www.biltorvet.dk/bil/audi/a3/sportback-1-5-tfsi-sport-limited-edition-s-tronic-150hk-5d-7g-aut/1761548
Audi A1;Sportback 1,4 TFSI 125HK 5d;189800;31.000;Nørre Snede;2018;https://www.biltorvet.dk/bil/audi/a1/sportback-1-4-tfsi-125hk-5d/1622817
Audi Q3;1,4 TFSi 150 Limited Edition;254800;45.000;Køge;2018;https://www.biltorvet.dk/bil/audi/q3/1-4-tfsi-150-limited-edition/1578601
Audi A3;1,8 TFSi 180 Ambition Cabriolet;299700;37.000;Viborg;2015;https://www.biltorvet.dk/bil/audi/a3/1-8-tfsi-180-ambition-cabriolet/1625405
Audi Q3;1,4 TFSI 150HK 5d 6g;269800;46.000;Køge;2018;https://www.biltorvet.dk/bil/audi/q3/1-4-tfsi-150hk-5d-6g/1636770
Audi S4;4,2 V8 Avant quattro;219900;106.000;Varde;2003;https://www.biltorvet.dk/bil/audi/s4/4-2-v8-avant-quattro/1666130
Audi Q3;35 TFSi S-tr.;349800;50.000;Frederikshavn;2019;https://www.biltorvet.dk/bil/audi/q3/35-tfsi-s-tr/1680533
Audi SQ5;3,0 TFSi quattro Tiptr.;649400;120.000;Sønderborg;2018;https://www.biltorvet.dk/bil/audi/sq5/3-0-tfsi-quattro-tiptr/1728197
Audi A4;2,0 TFSi Avant quattro Tiptr.;119800;154.000;Birkerød;2007;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-avant-quattro-tiptr/1734529
Audi A4;3,0 V6 Avant quattro Tiptr.;47000;242.000;Rødovre;2004;https://www.biltorvet.dk/bil/audi/a4/3-0-v6-avant-quattro-tiptr/1736449
Audi A4;1,8 TFSi 170 Avant Multitr.;199800;141.000;Kastrup;2013;https://www.biltorvet.dk/bil/audi/a4/1-8-tfsi-170-avant-multitr/1743349
Audi A4;1,8 TFSi 120 Avant;149995;155.000;Ølstykke;2012;https://www.biltorvet.dk/bil/audi/a4/1-8-tfsi-120-avant/1750332
Audi A1;1,0 TFSi 95 Ultra Sportback;169000;41.000;Brønderslev;2016;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-ultra-sportback/1751617
Audi A3;3,2 Ambition quattro DSG;89900;96.000;Hjørring;2004;https://www.biltorvet.dk/bil/audi/a3/3-2-ambition-quattro-dsg/1757074
Audi RS 4;4,2 Avant quattro;249995;169.000;Silkeborg;2007;https://www.biltorvet.dk/bil/audi/rs-4/4-2-avant-quattro/1758354
Audi TT;1,8 T 180 Coupé;59500;312.000;Tønder;2000;https://www.biltorvet.dk/bil/audi/tt/1-8-t-180-coupe/1772501
Audi A8;4,2 Quattro Tiptr. 335HK 6g Aut.;119000;236.000;København;2004;https://www.biltorvet.dk/bil/audi/a8/4-2-quattro-tiptr--335hk-6g-aut/1779632
Audi SQ5;3,0 TFSi quattro Tiptr.;859000;36.000;Esbjerg;2017;https://www.biltorvet.dk/bil/audi/sq5/3-0-tfsi-quattro-tiptr/1766075
Audi SQ5;3,0 TFSi quattro Tiptr.;859000;36.500;Esbjerg;2017;https://www.biltorvet.dk/bil/audi/sq5/3-0-tfsi-quattro-tiptr/1766076
Audi S7;4,0 TFSi Sportback quattro S-tr.;939939;62.000;Bramming;2016;https://www.biltorvet.dk/bil/audi/s7/4-0-tfsi-sportback-quattro-s-tr/1610311
Audi TT;Roadster 2,0 TFSI Tiptr. 200HK Cabr. 6g Aut.;195000;205.000;Jyllinge;2008;https://www.biltorvet.dk/bil/audi/tt/roadster-2-0-tfsi-tiptr--200hk-cabr--6g-aut/1756381
Audi Q3;35 TFSi Prestige Sportback S-tr.;384900;15.000;Højbjerg;2020;https://www.biltorvet.dk/bil/audi/q3/35-tfsi-prestige-sportback-s-tr/1776858
Audi A3;1,0 TFSI Sport 116HK 6g;219800;49.000;Nørre Snede;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-sport-116hk-6g/1746067
Audi S5;3,0 TFSI quattro aut. 333HK 5d;299900;147.000;Struer;2011;https://www.biltorvet.dk/bil/audi/s5/3-0-tfsi-quattro-aut--333hk-5d/1577744
Audi A1;1,0 TFSi 95 Ultra Sportback;174900;43.000;Kastrup;2018;https://www.biltorvet.dk/bil/audi/a1/1-0-tfsi-95-ultra-sportback/1579562
Audi A5;1,8 TFSi 160 Sportback;154980;129.000;Lejre;2011;https://www.biltorvet.dk/bil/audi/a5/1-8-tfsi-160-sportback/1597245
Audi A3;Sportback 1,4 TFSI Ambition 150HK 5d;165000;106.000;Aarhus;2016;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-tfsi-ambition-150hk-5d/1689569
Audi A5;2,0 TFSI 180HK 2d;135000;193.000;Varde;2010;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-180hk-2d/1750210
Audi A4;2,0 TFSi 190 Avant;259900;93.000;Fredericia;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190-avant/1757591
Audi A3;1,4 TFSi 122 Ambiente Sportback;154700;94.000;Vodskov;2014;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-122-ambiente-sportback/1766585
Audi A1;Sportback 1,0 TFSI 95HK 5d;149800;67.000;Valby;2016;https://www.biltorvet.dk/bil/audi/a1/sportback-1-0-tfsi-95hk-5d/1777348
Audi A1;1,4 TFSi 140 Attraction S-tr.;169990;70.000;Faaborg;2014;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-140-attraction-s-tr/1744327
Audi Q2;1,4 TFSi 150 S-tr.;339900;60.000;Storvorde;2017;https://www.biltorvet.dk/bil/audi/q2/1-4-tfsi-150-s-tr/1749280
Audi A4;40 TFSi Advanced Avant S-tr.;347000;31.000;Taastrup;2020;https://www.biltorvet.dk/bil/audi/a4/40-tfsi-advanced-avant-s-tr/1779121
Audi A3;Sportback 1,0 TFSI 116HK 5d 6g;204800;40.000;Nørre Snede;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-116hk-5d-6g/1698898
Audi A3;1,4 TFSi 122 Attraction Sportback;154800;114.000;Haslev;2014;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-122-attraction-sportback/1751868
Audi TTS;Roadster 2,0 TFSI Quat S Tron 272HK Cabr. 6g Aut.;269000;156.000;Frederiksværk;2009;https://www.biltorvet.dk/bil/audi/tts/roadster-2-0-tfsi-quat-s-tron-272hk-cabr--6g-aut/1590781
Audi SQ5;3,0 TFSi quattro Tiptr.;799995;59.000;Kastrup;2018;https://www.biltorvet.dk/bil/audi/sq5/3-0-tfsi-quattro-tiptr/1731586
Audi SQ5;3,0 TFSi quattro Tiptr.;799800;81.000;Esbjerg;2018;https://www.biltorvet.dk/bil/audi/sq5/3-0-tfsi-quattro-tiptr/1774635
Audi Q2;30 TFSi Sport S-tr.;289995;27.000;Silkeborg;2019;https://www.biltorvet.dk/bil/audi/q2/30-tfsi-sport-s-tr/1641227
Audi A6;1,8 TFSi 190 Ultra S-tr.;334800;54.000;Farum;2017;https://www.biltorvet.dk/bil/audi/a6/1-8-tfsi-190-ultra-s-tr/1724794
Audi A6;2,0 TFSi 252 S-tr.;319900;66.000;Fredericia;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tfsi-252-s-tr/1730484
Audi A4;40 TFSi Advanced+ Avant S-tr.;414900;16.000;Silkeborg;2020;https://www.biltorvet.dk/bil/audi/a4/40-tfsi-advanced--avant-s-tr/1734810
Audi A7;1,8 TFSi 190 Sportback S-tr.;459900;59.000;Næstved;2017;https://www.biltorvet.dk/bil/audi/a7/1-8-tfsi-190-sportback-s-tr/1758517
Audi A5;2,0 TFSi 190 Sport Sportback S-tr.;389900;43.000;København;2018;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-190-sport-sportback-s-tr/1640476
Audi A3;35 TFSi Sport Limited Sportback S-tr.;319900;5.000;Daugård;2020;https://www.biltorvet.dk/bil/audi/a3/35-tfsi-sport-limited-sportback-s-tr/1776474
Audi S7;4,0 TFSi Sportback quattro S-tr.;619900;118.000;Ringsted;2012;https://www.biltorvet.dk/bil/audi/s7/4-0-tfsi-sportback-quattro-s-tr/1744026
Audi S3;2,0 TFSi Cabriolet quattro S-tr.;619800;31.000;Ribe;2017;https://www.biltorvet.dk/bil/audi/s3/2-0-tfsi-cabriolet-quattro-s-tr/1753068
Audi Q3;35 TFSi Advanced S-tr.;364900;24.000;Egå;2019;https://www.biltorvet.dk/bil/audi/q3/35-tfsi-advanced-s-tr/1778047
Audi R8;4,2 FSi Spyder quattro S-tr.;1299900;28.000;Silkeborg;2015;https://www.biltorvet.dk/bil/audi/r8/4-2-fsi-spyder-quattro-s-tr/1657422
Audi Q2;1,0 TFSI Sport 116HK 5d 6g;224800;68.000;Nørre Snede;2018;https://www.biltorvet.dk/bil/audi/q2/1-0-tfsi-sport-116hk-5d-6g/1675764
Audi A5;2,0 TFSi 190 Sport Coupé S-tr.;359900;48.000;Daugård;2018;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-190-sport-coupe-s-tr/1558996
Audi A4;2,0 TFSi 190 Sport Avant S-tr.;314900;42.000;Daugård;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190-sport-avant-s-tr/1724141
Audi A3;1,5 TFSI Sport Prestige S Tronic 150HK Cabr. 7g Aut.;380000;12.500;Hørsholm;2019;https://www.biltorvet.dk/bil/audi/a3/1-5-tfsi-sport-prestige-s-tronic-150hk-cabr--7g-aut/1736694
Audi A3;1,8 TFSi 180 Ambition Sportback S-tr.;184000;166.000;Stenløse;2013;https://www.biltorvet.dk/bil/audi/a3/1-8-tfsi-180-ambition-sportback-s-tr/1759953
Audi RS 6;4,0 TFSi Avant quattro Tiptr.;1199900;121.000;Næstved;2016;https://www.biltorvet.dk/bil/audi/rs-6/4-0-tfsi-avant-quattro-tiptr/1677055
Audi RS 6;4,0 TFSi performance Avant quattro;1199500;89.000;Vejle Øst;2017;https://www.biltorvet.dk/bil/audi/rs-6/4-0-tfsi-performance-avant-quattro/1777438
Audi A6;2,0 TFSi 252 Avant S-tr.;364800;130.000;Slangerup;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tfsi-252-avant-s-tr/1484375
Audi S3;2,0 TFSi Sportback quattro S-tr.;449900;68.000;Næstved;2016;https://www.biltorvet.dk/bil/audi/s3/2-0-tfsi-sportback-quattro-s-tr/1533101
Audi A3;1,4 TFSi Ambition Sportback S-tr.;149900;130.000;Viborg;2012;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-ambition-sportback-s-tr/1549630
Audi R8;4,2 FSi Coupé quattro R-tr.;399995;71.000;Silkeborg;2008;https://www.biltorvet.dk/bil/audi/r8/4-2-fsi-coupe-quattro-r-tr/1607584
Audi A1;1,4 TFSi 122 Attraction S-tr.;159900;81.000;Ringe;2014;https://www.biltorvet.dk/bil/audi/a1/1-4-tfsi-122-attraction-s-tr/1687825
Audi A3;1,4 TFSi 125 Ambition S-tr.;214900;95.000;Holstebro;2016;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-125-ambition-s-tr/1710932
Audi A6;2,0 TFSi 252 S-tr.;395000;55.000;Taastrup;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tfsi-252-s-tr/1779392
Audi S5;Sportback 3,0 TFSI Quat S Tron 333HK 5d 7g Aut.;279000;214.000;Esbjerg;2012;https://www.biltorvet.dk/bil/audi/s5/sportback-3-0-tfsi-quat-s-tron-333hk-5d-7g-aut/1762483
Audi A3;Sportback 1,4 TFSI Ambition S Tronic 150HK 5d 7g Aut.;194900;96.000;Kastrup;2015;https://www.biltorvet.dk/bil/audi/a3/sportback-1-4-tfsi-ambition-s-tronic-150hk-5d-7g-aut/1769049
Audi A3;1,4 TFSi 150 Sport Sportback S-tr.;239700;137.000;Silkeborg;2017;https://www.biltorvet.dk/bil/audi/a3/1-4-tfsi-150-sport-sportback-s-tr/1717379
Audi A3;30 TFSi Sportback S-tr.;259900;27.000;Viborg;2019;https://www.biltorvet.dk/bil/audi/a3/30-tfsi-sportback--s-tr/1717263
Audi A6;45 TFSi Sport Avant S-tr.;699900;3.000;Frederikssund;2019;https://www.biltorvet.dk/bil/audi/a6/45-tfsi-sport-avant-s-tr/1748111
Audi A4;40 TFSi Advanced Avant S-tr.;359900;20.000;Fredericia;2019;https://www.biltorvet.dk/bil/audi/a4/40-tfsi-advanced-avant-s-tr/1748945
Audi A3;1,0 TFSi 116 Sportback S-tr.;245000;23.000;Gadstrup;2018;https://www.biltorvet.dk/bil/audi/a3/1-0-tfsi-116-sportback-s-tr/1755652
Audi S6;4,0 TFSi Avant quattro S-tr.;689900;49.000;Hillerød;2017;https://www.biltorvet.dk/bil/audi/s6/4-0-tfsi-avant-quattro-s-tr/1764559
Audi Q3;1,4 TFSi 150 Sport S-tr.;399800;46.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/q3/1-4-tfsi-150-sport-s-tr/1778948
Audi S3;2,0 TFSi Cabriolet quattro S-tr.;549649;63.000;Bramming;2015;https://www.biltorvet.dk/bil/audi/s3/2-0-tfsi-cabriolet-quattro-s-tr/1545690
Audi A4;2,0 TFSi 190 Sport S-tr.;319900;47.000;Bogense;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190-sport-s-tr/1616405
Audi Q3;35 TFSi Advanced S-tr.;374800;22.000;Køge;2019;https://www.biltorvet.dk/bil/audi/q3/35-tfsi-advanced-s-tr/1639014
Audi A5;2,0 TFSI Multitr. 180HK Cabr. Trinl. Gear;229800;177.000;Them;2010;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-multitr--180hk-cabr--trinl--gear/1662645
Audi RS 6;5,0 TFSi Avant quattro Tiptr.;419900;211.000;Østbirk;2008;https://www.biltorvet.dk/bil/audi/rs-6/5-0-tfsi-avant-quattro-tiptr/1706406
Audi A4;2,0 TFSi 190 Avant S-tr.;304900;50.000;Vejle;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-190-avant-s-tr/1711690
Audi A5;2,0 TFSI Multitr. 180HK Cabr. Trinl. Gear;89000;180.300;Varde;2010;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-multitr--180hk-cabr--trinl--gear/1725295
Audi S6;4,0 TFSi Avant quattro S-tr.;389900;206.000;Nørresundby;2012;https://www.biltorvet.dk/bil/audi/s6/4-0-tfsi-avant-quattro-s-tr/1730778
Audi R8;4,2 FSi Coupé quattro R-tr.;285000;118.000;Agerskov;2008;https://www.biltorvet.dk/bil/audi/r8/4-2-fsi-coupe-quattro-r-tr/1746528
Audi A7;2,0 TFSi 252 Sportback S-tr.;399895;150.000;Ølstykke;2016;https://www.biltorvet.dk/bil/audi/a7/2-0-tfsi-252-sportback-s-tr/1747831
Audi A4;40 TFSi Sport Prestige Avant S-tr;384900;21.000;Hillerød;2019;https://www.biltorvet.dk/bil/audi/a4/40-tfsi-sport-prestige-avant-s-tr/1695576
Audi Q5;2,0 TFSi 252 Sport quattro S-tr.;624900;49.000;Køge;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tfsi-252-sport-quattro-s-tr/1740235
Audi A5;2,0 TFSi 252 Sport Sportback S-tr.;459900;60.000;Daugård;2018;https://www.biltorvet.dk/bil/audi/a5/2-0-tfsi-252-sport-sportback-s-tr/1537905
Audi A3;40 TFSi Limited+ Sportback quattro S-tr;369900;21.000;Silkeborg;2020;https://www.biltorvet.dk/bil/audi/a3/40-tfsi-limited--sportback-quattro-s-tr/1734143
Audi A4;2,0 TFSI Sport S Tronic 190HK Aut.;329800;20.000;Nørre Snede;2019;https://www.biltorvet.dk/bil/audi/a4/2-0-tfsi-sport-s-tronic-190hk-aut/1570618
Audi A3;Sportback 1,0 TFSI Sport 116HK 5d 6g;214800;56.000;Nørre Snede;2018;https://www.biltorvet.dk/bil/audi/a3/sportback-1-0-tfsi-sport-116hk-5d-6g/1742427
Audi A7;1,8 TFSi 190 Sportback S-tr.;499895;32.000;Glostrup;2017;https://www.biltorvet.dk/bil/audi/a7/1-8-tfsi-190-sportback-s-tr/1428770
Audi A4;Avant 1,8 T Quattro 150HK Stc;49800;-;Albertslund;1998;https://www.biltorvet.dk/bil/audi/a4/avant-1-8-t-quattro-150hk-stc/731355
Audi Q5;2,0 TFSi 180 quattro;199900;207.000;Solrød Strand;2012;https://www.biltorvet.dk/bil/audi/q5/2-0-tfsi-180-quattro/997755
