model;type;price;km;location;year;link
Audi A4;2,0 TDi 190 Sport Avant S-tr.;319900;150.000;Kolding;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-s-tr/1753560
Audi A4;2,0 TDi 150 Sport Avant S-tr.;329500;95.000;Viborg;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-sport-avant-s-tr/1766326
Audi A6;2,0 TDi 190 Ultra S-line S-tr.;299800;122.000;Stenløse;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-s-tr/1766385
Audi A3;2,0 TDi 150 Sport Cabriolet S-tr.;359900;49.000;Hjørring;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-cabriolet-s-tr/1768526
Audi A6;3,0 TDi 204 S-line Avant quattro S-tr.;349900;143.000;Vojens;2014;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-204-s-line-avant-quattro-s-tr/1179732
Audi A4;3,0 TDi 218 Sport Avant S-tr.;299900;93.000;Viborg;2017;https://www.biltorvet.dk/bil/audi/a4/3-0-tdi-218-sport-avant-s-tr/1575476
Audi A6;Avant 2,0 TDI Sport S Tronic 204HK Stc 7g Aut.;509900;23.000;Silkeborg;2020;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-sport-s-tronic-204hk-stc-7g-aut/1592053
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;339800;86.000;Billund;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1598004
Audi A6;3,0 TDi 218 S-line Avant quattro S-tr.;429900;102.000;Hillerød;2015;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-s-line-avant-quattro-s-tr/1625578
Audi A4;2,0 TDi 150 Sport Avant S-tr.;259900;145.000;Greve;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-sport-avant-s-tr/1676815
Audi Q7;3,0 TDi 272 S-line quattro Tiptr. 7prs;929800;68.000;Bramming;2018;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr--7prs/1733329
Audi Q5;2,0 TDi 190 Sport quattro S-tr.;439900;46.000;Åbyhøj;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-sport-quattro-s-tr/1740134
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;329000;123.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1740557
Audi Q5;3,0 TDi 245 S-line quattro S-tr.;299900;150.000;Fredericia;2013;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-245-s-line-quattro-s-tr/1759011
Audi A6;2,0 TDi 190 Ultra S-line Avant S-tr.;339800;102.000;Køge;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-avant-s-tr/1774991
Audi A4;2,0 TDI Edition Plus S Tronic 150HK 6g Aut.;299900;128.000;Struer;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-edition-plus-s-tronic-150hk-6g-aut/1624463
Audi A7;3,0 TDi 313 S-line Sportback quattro Tiptr.;419800;121.000;Kastrup;2013;https://www.biltorvet.dk/bil/audi/a7/3-0-tdi-313-s-line-sportback-quattro-tiptr/1654690
Audi A6;3,0 TDi 320 S-line Avant quattro Tiptr.;519500;129.000;Vejle Øst;2015;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-320-s-line-avant-quattro-tiptr/1694045
Audi A6 Allroad;3,0 TDI Quat S Tron 218HK Stc 7g Aut.;359900;187.000;Hedensted;2016;https://www.biltorvet.dk/bil/audi/a6-allroad/3-0-tdi-quat-s-tron-218hk-stc-7g-aut/1492207
Audi A6;3,0 TDi 245 S-line Avant quattro Tiptr.;349900;129.000;Silkeborg;2014;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-245-s-line-avant-quattro-tiptr/1628525
Audi A5;3,0 TDi 245 Sportback quattro S-tr.;249600;145.000;Taastrup;2012;https://www.biltorvet.dk/bil/audi/a5/3-0-tdi-245-sportback-quattro-s-tr/1640339
Audi A6;2,0 TDi 190 Ultra S-line Avant S-tr.;289900;178.000;Tønder;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-avant-s-tr/1669346
Audi A6 Allroad;3,0 TDi 204 quattro S-tr.;299999;195.000;Næstved;2014;https://www.biltorvet.dk/bil/audi/a6-allroad/3-0-tdi-204-quattro-s-tr/1684892
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;354900;76.000;Søborg;2017;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1691836
Audi A6;Avant 3,0 V6 TDI Quattro Tiptr. 225HK Stc Aut.;83500;311.000;Vodskov;2006;https://www.biltorvet.dk/bil/audi/a6/avant-3-0-v6-tdi-quattro-tiptr--225hk-stc-aut/1693096
Audi A3;2,0 TDi 150 S-line Sportback S-tr.;279900;107.000;Tønder;2017;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-s-line-sportback-s-tr/1718687
Audi A6;Avant 3,0 TDI Multitr. 204HK Stc 8g Trinl. Gear;189900;335.000;Hjallerup;2014;https://www.biltorvet.dk/bil/audi/a6/avant-3-0-tdi-multitr--204hk-stc-8g-trinl--gear/1726292
Audi A3;2,0 TDi 184 Ambiente Sportback quattro S-tr.;229800;124.000;Frederikshavn;2013;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-184-ambiente-sportback-quattro-s-tr/1730026
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;349900;113.000;Daugård;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1735564
Audi A5;Sportback 2,0 TDI Sport S Tronic 190HK 5d 7g Aut.;377500;86.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a5/sportback-2-0-tdi-sport-s-tronic-190hk-5d-7g-aut/1737364
Audi A6;2,0 TDi 177 S-line Avant Multitr.;239900;150.000;Langå;2014;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-177-s-line-avant-multitr/1740913
Audi A4;2,0 TDi 150 S-line Avant Multitr.;139800;300.000;Odense;2014;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-s-line-avant-multitr/1742865
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;349900;62.000;Hjørring;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1744380
Audi A6;2,0 TDi 190 Ultra S-line Avant S-tr.;349800;109.000;Thisted;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-avant-s-tr/1748145
Audi A4;2,0 TDi 143 S-line Avant Multitr.;109900;299.000;Silkeborg;2010;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-143-s-line-avant-multitr/1748367
Audi A6;2,0 TDi 190 Ultra S-line Avant S-tr.;349900;110.000;Køge;2015;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-s-line-avant-s-tr/1748992
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;249800;147.000;Bramming;2015;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1752670
Audi A3;2,0 TDi 150 Sport Sportback S-tr.;279900;58.000;Hørsholm;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-sportback-s-tr/1760696
Audi A4;Avant 2,0 TDI Sport Edition Plus S Tronic 190HK Stc 7g Aut.;284900;106.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-sport-edition-plus-s-tronic-190hk-stc-7g-aut/1769861
Audi A6;2,0 TDi 190 Ultra Avant S-tr.;339800;116.000;Ribe;2016;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-190-ultra-avant-s-tr/1772039
Audi A4;2,0 TDi 190 Sport Avant S-tr.;369700;130.000;Silkeborg;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-sport-avant-s-tr/1776671
Audi A5;Sportback 2,0 TDI Sport S Tronic 190HK 5d 7g Aut.;389900;64.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a5/sportback-2-0-tdi-sport-s-tronic-190hk-5d-7g-aut/1777428
Audi A4 Allroad;2,0 TDI Quat S Tron 190HK Stc 7g Aut.;299900;75.000;Ballerup;2015;https://www.biltorvet.dk/bil/audi/a4-allroad/2-0-tdi-quat-s-tron-190hk-stc-7g-aut/1208534
Audi SQ5;3,0 biturbo TDI Quattro Tiptr. 326HK 5d 8g Aut.;719100;27.000;Esbjerg;2017;https://www.biltorvet.dk/bil/audi/sq5/3-0-biturbo-tdi-quattro-tiptr--326hk-5d-8g-aut/1556883
Audi Q5;2,0 TDi 190 S-line quattro S-tr.;599900;92.000;Esbjerg;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-s-line-quattro-s-tr/1745450
Audi Q5;2,0 TDi 190 S-line quattro S-tr.;599900;100.000;Esbjerg;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-s-line-quattro-s-tr/1747985
Audi Q7;3,0 TDi 272 S-line quattro Tiptr. 7prs;939900;63.000;Svenstrup;2018;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-272-s-line-quattro-tiptr--7prs/1754707
Audi A4;Avant 2,0 TDI Sport Edition Plus S Tronic 190HK Stc 7g Aut.;309800;95.000;Nørre Snede;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-sport-edition-plus-s-tronic-190hk-stc-7g-aut/1760231
Audi A6;3,0 TDi 218 S-line Avant quattro S-tr.;429900;120.000;Svenstrup;2017;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-s-line-avant-quattro-s-tr/1770749
Audi A7;Sportback 3,0 biturbo TDI Quattro Tiptr. 313HK 4d 8g Aut.;317500;202.000;Tørring;2013;https://www.biltorvet.dk/bil/audi/a7/sportback-3-0-biturbo-tdi-quattro-tiptr--313hk-4d-8g-aut/1548359
Audi Q5;3,0 TDi 286 S-line quattro Tiptr.;674800;104.000;Bramming;2018;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-286-s-line-quattro-tiptr/1757482
Audi A6;3,0 TDi 245 quattro S-tr.;285000;219.000;Sønder Omme;2012;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-245-quattro-s-tr/823963
Audi A6;2,0 TDI Multitr. 177HK 8g Trinl. Gear;249800;149.000;Ribe;2014;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-multitr--177hk-8g-trinl--gear/1076232
Audi Q5;2,0 TDI DPF Quattro 143HK 5d 6g;249800;112.000;Ribe;2012;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-dpf-quattro-143hk-5d-6g/1282157
Audi A3;Sportback 2,0 TDI DPF Ambiente 140HK Stc 6g;79900;239.000;Ribe;2012;https://www.biltorvet.dk/bil/audi/a3/sportback-2-0-tdi-dpf-ambiente-140hk-stc-6g/1309700
Audi A3;Sportback 1,6 TDI DPF Ambition 105HK Stc;84900;198.000;Vojens;2010;https://www.biltorvet.dk/bil/audi/a3/sportback-1-6-tdi-dpf-ambition-105hk-stc/1360865
Audi A5;Sportback 3,0 TDI Quattro 245HK 5d 6g;244900;148.000;Ribe;2013;https://www.biltorvet.dk/bil/audi/a5/sportback-3-0-tdi-quattro-245hk-5d-6g/1386230
Audi A1;Sportback 1,6 TDI DPF Ambition 90HK 5d;107700;130.000;Sorring;2014;https://www.biltorvet.dk/bil/audi/a1/sportback-1-6-tdi-dpf-ambition-90hk-5d/1444756
Audi Q2;1,6 TDI S Tronic 116HK 5d 7g Aut.;289800;13.000;Ribe;2019;https://www.biltorvet.dk/bil/audi/q2/1-6-tdi-s-tronic-116hk-5d-7g-aut/1467581
Audi A6;2,7 TDi S-line Avant Tiptr.;69400;285.000;Kruså;2006;https://www.biltorvet.dk/bil/audi/a6/2-7-tdi-s-line-avant-tiptr/1475871
Audi A6;2,0 TDI Multitr. 177HK 8g Trinl. Gear;194900;218.000;Randers;2014;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-multitr--177hk-8g-trinl--gear/1526440
Audi A4;3,0 V6 TDI DPF Quattro 240HK 6g;169900;237.000;Ballerup;2008;https://www.biltorvet.dk/bil/audi/a4/3-0-v6-tdi-dpf-quattro-240hk-6g/1556466
Audi A4;2,0 TDi 150 Avant S-tr.;255800;106.000;Slagelse;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-avant-s-tr/1556983
Audi A4;2,0 TDi 190 Avant S-tr.;239700;185.000;Holmegaard;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-190-avant-s-tr/1570392
Audi Q5;3,0 TDi 245 quattro S-tr.;209900;222.000;Give;2013;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-245-quattro-s-tr/1600634
Audi A6;40 TDi Avant S-tr.;549900;38.000;Køge;2020;https://www.biltorvet.dk/bil/audi/a6/40-tdi-avant-s-tr/1610340
Audi A6;3,0 TDi 245 quattro S-tr.;65000;297.000;Sønderborg;2011;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-245-quattro-s-tr/1612634
Audi Q5;2,0 TDi 190 quattro S-tr.;499900;68.000;Sulsted;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-quattro-s-tr/1613014
Audi A4;2,0 TDi 140 S-line Avant;49900;425.000;Them;2008;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-140-s-line-avant/1613074
Audi Q5;2,0 TDi 177 quattro S-tr.;249900;215.000;Silkeborg;2014;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-177-quattro-s-tr/1613950
Audi Q5;2,0 TDi 190 Business S-tr.;369900;66.000;Esbjerg;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-business-s-tr/1618347
Audi A3;Sportback 2,0 TDI DPF Ambition 150HK Stc 6g;114880;190.000;Aalborg;2013;https://www.biltorvet.dk/bil/audi/a3/sportback-2-0-tdi-dpf-ambition-150hk-stc-6g/1618538
Audi Q3;2,0 TDi 150 quattro S-tr.;289989;79.000;Esbjerg;2016;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-150-quattro-s-tr/1631523
Audi A6;3,0 TDi 218 Avant S-tr.;369800;105.000;Holstebro;2017;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-avant-s-tr/1633753
Audi A6;3,0 TDi 326 Competition Avant quattro Tiptr.;606900;121.000;Viby;2017;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-326-competition-avant-quattro-tiptr/1634445
Audi A4;40 TDi Sport Avant S-tr.;374900;85.000;Ikast;2019;https://www.biltorvet.dk/bil/audi/a4/40-tdi-sport-avant-s-tr/1641431
Audi Q7;3,0 V6 TDI Quattro 240HK 5d 6g Aut.;217500;251.000;Tørring;2010;https://www.biltorvet.dk/bil/audi/q7/3-0-v6-tdi-quattro-240hk-5d-6g-aut/1642136
Audi A4;2,0 TDI Sport S Tronic 190HK Aut.;270000;118.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-sport-s-tronic-190hk-aut/1650027
Audi A6;2,0 TDI S Tronic 190HK 7g Aut.;3365;85.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-s-tronic-190hk-7g-aut/1650069
Audi A4;2,0 TDi 136 S-line;169900;189.000;Thyborøn;2014;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-136-s-line/1651525
Audi A3;2,0 TDi 150 Sport S-tr.;249900;88.000;Køge;2017;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-s-tr/1653176
Audi A4;2,0 TDI Sport S Tronic 190HK Aut.;245000;169.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-sport-s-tronic-190hk-aut/1653272
Audi A4;2,0 TDI Sport S Tronic 190HK Aut.;2484;169.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-sport-s-tronic-190hk-aut/1653275
Audi A6;3,0 TDi 218 S-tr.;339900;106.000;Engesvang;2016;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-s-tr/1654122
Audi Q3;2,0 TDi 177 quattro S-tr.;164700;212.000;Vodskov;2013;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-177-quattro-s-tr/1654515
Audi A4;Avant 2,0 TDI DPF 143HK Stc 6g;78500;234.000;Søndersø;2009;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-dpf-143hk-stc-6g/1658453
Audi Q5;2,0 TDi 190 quattro S-tr.;259700;170.000;Vodskov;2015;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-quattro-s-tr/1659871
Audi A3;2,0 TDi 150 Ambition S-tr.;219900;64.000;Fredericia;2016;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-ambition-s-tr/1661096
Audi Q5;3,0 TDi 240 quattro S-tr.;199500;259.000;Tønder;2008;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-240-quattro-s-tr/1663051
Audi A6;2,0 TDI S Tronic 190HK 7g Aut.;352500;85.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-s-tronic-190hk-7g-aut/1663728
Audi A6;Avant 2,0 TDI Multitr. 177HK Stc 8g Aut.;209900;185.000;Brøndby;2013;https://www.biltorvet.dk/bil/audi/a6/avant-2-0-tdi-multitr--177hk-stc-8g-aut/1664998
Audi Q5;3,0 TDi 258 quattro S-tr.;299800;187.000;Holstebro;2017;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-258-quattro-s-tr/1673645
Audi A4;40 TDi Sport Avant S-tr.;389900;46.000;Brøndby;2019;https://www.biltorvet.dk/bil/audi/a4/40-tdi-sport-avant-s-tr/1674960
Audi A6;3,0 TDI S Tronic 218HK 7g Aut.;314940;132.000;Hadsund;2016;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-s-tronic-218hk-7g-aut/1679486
Audi A4;2,0 TDI Sport S Tronic 190HK Aut.;2661;117.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-sport-s-tronic-190hk-aut/1681079
Audi Q5;2,0 TDI S Tronic 190HK 5d Aut.;369800;146.000;Ribe;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-s-tronic-190hk-5d-aut/1682660
Audi Allroad;3,0 TDI Quattro Tiptr. 233HK Stc 6g Aut.;109900;284.000;Randers;2006;https://www.biltorvet.dk/bil/audi/allroad/3-0-tdi-quattro-tiptr--233hk-stc-6g-aut/1684977
Audi A4;40 TDi Advanced Avant S-tr.;399900;34.000;Fredericia;2020;https://www.biltorvet.dk/bil/audi/a4/40-tdi-advanced-avant-s-tr/1687322
Audi A4;2,0 TDi S-line Avant;59900;269.000;Jægerspris;2006;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-s-line-avant/1690129
Audi Q5;3,0 TDi 240 quattro S-tr.;199900;162.000;Kalundborg;2010;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-240-quattro-s-tr/1690962
Audi A4;Avant 2,0 TDI S Tronic 150HK Stc;269900;110.000;Ribe;2018;https://www.biltorvet.dk/bil/audi/a4/avant-2-0-tdi-s-tronic-150hk-stc/1691023
Audi A3;2,0 TDi 140 Attraction S-tr.;79900;197.000;Rødekro;2010;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-140-attraction-s-tr/1696499
Audi A6;2,0 TDi 170 S-line Avant;119900;255.000;Silkeborg;2011;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-170-s-line-avant/1697642
Audi Q5;3,0 TDi 245 quattro S-tr.;349980;131.000;Næstved;2015;https://www.biltorvet.dk/bil/audi/q5/3-0-tdi-245-quattro-s-tr/1698107
Audi Q5;2,0 TDi 190 quattro S-tr.;439800;158.000;Skærbæk;2017;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-quattro-s-tr/1699960
Audi A4;2,0 TDi 150 S-line Multitr.;179900;189.000;Grindsted;2015;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-s-line-multitr/1700622
Audi A6;2,0 TDI S Tronic 190HK 7g Aut.;362500;61.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-s-tronic-190hk-7g-aut/1702044
Audi A6;2,0 TDI S Tronic 190HK 7g Aut.;3453;61.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-s-tronic-190hk-7g-aut/1702045
Audi A4;2,0 TDi 150 Avant S-tr.;239400;124.000;Vejle;2016;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-avant-s-tr/1702993
Audi A6;40 TDi Avant S-tr.;469800;84.000;Sønderborg;2019;https://www.biltorvet.dk/bil/audi/a6/40-tdi-avant-s-tr/1705355
Audi A6;3,0 TDi 218 Avant S-tr.;329900;102.000;Haderslev;2015;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-avant-s-tr/1706856
Audi A6;3,0 TDi 326 Competition Avant quattro Tiptr.;639900;52.000;Ølstykke;2016;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-326-competition-avant-quattro-tiptr/1707489
Audi A4;2,0 TDi 136 S-line Avant;134700;198.000;Taastrup;2013;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-136-s-line-avant/1709913
Audi Q7;3,0 TDI Quattro Tiptr. 272HK 8g Aut.;854800;82.000;Rødding;2017;https://www.biltorvet.dk/bil/audi/q7/3-0-tdi-quattro-tiptr--272hk-8g-aut/1711975
Audi SQ7;4,0 TDI Quattro Tiptr. 435HK 5d 8g Aut.;1198000;9.000;Rødding;2017;https://www.biltorvet.dk/bil/audi/sq7/4-0-tdi-quattro-tiptr--435hk-5d-8g-aut/1712002
Audi A4;40 TDi Sport Avant S-tr.;329900;146.000;Brøndby;2018;https://www.biltorvet.dk/bil/audi/a4/40-tdi-sport-avant-s-tr/1712339
Audi A6;2,0 TDI S Tronic 190HK 7g Aut.;312500;122.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-s-tronic-190hk-7g-aut/1712731
Audi A6;2,0 TDI S Tronic 190HK 7g Aut.;3013;122.000;Tørring;2018;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-s-tronic-190hk-7g-aut/1712732
Audi Q5;2,0 TDi 190 quattro S-tr.;269900;178.000;Ballerup;2016;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-quattro-s-tr/1713504
Audi Q5;2,0 TDi 170 quattro S-tr.;239800;133.000;Holsted;2010;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-170-quattro-s-tr/1713699
Audi A3;Sportback 2,0 TDI Ambiente 140HK 5d 6g;79900;174.000;Nykøbing F;2010;https://www.biltorvet.dk/bil/audi/a3/sportback-2-0-tdi-ambiente-140hk-5d-6g/1713718
Audi Q3;2,0 TDi 177 quattro S-tr.;259900;85.000;Vejle;2015;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-177-quattro-s-tr/1716458
Audi A3;2,0 TDi 150 Sport S-tr.;219900;138.000;Brøndby;2018;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-sport-s-tr/1724050
Audi A3;1,6 TDi Ambiente S-tr.;174800;99.000;Ballerup;2014;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-ambiente-s-tr/1724456
Audi A4;2,0 TDi 150 Avant S-tr.;234900;138.000;Ballerup;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-avant-s-tr/1726072
Audi Q5;2,0 TDi 170 quattro S-tr.;249800;131.000;Kjellerup;2012;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-170-quattro-s-tr/1728744
Audi A6 Allroad;3,0 TDi 320 quattro Tiptr.;439800;173.000;Christiansfeld;2015;https://www.biltorvet.dk/bil/audi/a6-allroad/3-0-tdi-320-quattro-tiptr/1730605
Audi A5;3,0 TDI Quattro Tiptr. 240HK 2d 6g Aut.;169900;253.000;Dianalund;2009;https://www.biltorvet.dk/bil/audi/a5/3-0-tdi-quattro-tiptr--240hk-2d-6g-aut/1731406
Audi A4;40 TDi Sport Avant S-tr.;374900;62.000;Grindsted;2019;https://www.biltorvet.dk/bil/audi/a4/40-tdi-sport-avant-s-tr/1732206
Audi A3;2,0 TDI Ambiente S Tronic 150HK Aut.;199900;148.000;Randers;2017;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-ambiente-s-tronic-150hk-aut/1732296
Audi A3;1,6 TDi Ambiente S-tr.;184800;107.000;Farum;2015;https://www.biltorvet.dk/bil/audi/a3/1-6-tdi-ambiente-s-tr/1732508
Audi A6;40 TDi Sport Avant S-tr.;519900;42.000;Grindsted;2019;https://www.biltorvet.dk/bil/audi/a6/40-tdi-sport-avant-s-tr/1733146
Audi Q5;2,0 TDi 177 quattro S-tr.;329900;145.000;Storvorde;2015;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-177-quattro-s-tr/1735289
Audi A6;3,0 TDi 204 S-line Multitr.;239900;135.000;Fredericia;2014;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-204-s-line-multitr/1735917
Audi Q5;2,0 TDi 190 quattro S-tr.;469700;113.000;Kolding;2018;https://www.biltorvet.dk/bil/audi/q5/2-0-tdi-190-quattro-s-tr/1736934
Audi A6;2,0 TDi 177 S-line;204900;113.000;Silkeborg;2014;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-177-s-line/1741356
Audi A3;2,0 TDi 150 Ambition S-tr.;209900;95.000;Køge;2016;https://www.biltorvet.dk/bil/audi/a3/2-0-tdi-150-ambition-s-tr/1742454
Audi A4;2,0 TDi 150 Avant S-tr.;224900;157.000;Stenløse;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-avant-s-tr/1742744
Audi A3;35 TDi Sport Sportback S-tr.;254775;91.000;Svinninge;2018;https://www.biltorvet.dk/bil/audi/a3/35-tdi-sport-sportback-s-tr/1745179
Audi A4;2,0 TDi S-line Avant;44800;257.000;Kjellerup;2006;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-s-line-avant/1745282
Audi Q2;1,6 TDi 116 Sport S-tr.;249990;105.000;Ølstykke;2018;https://www.biltorvet.dk/bil/audi/q2/1-6-tdi-116-sport-s-tr/1747384
Audi A4;2,0 TDi 140 S-line Avant;35900;299.000;Silkeborg;2007;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-140-s-line-avant/1749704
Audi A6;3,0 TDi 218 quattro S-tr.;499900;75.000;Køge;2017;https://www.biltorvet.dk/bil/audi/a6/3-0-tdi-218-quattro-s-tr/1750025
Audi A6;2,0 TDi 170 S-line;179900;42.000;Vejle;2011;https://www.biltorvet.dk/bil/audi/a6/2-0-tdi-170-s-line/1752108
Audi A4;2,0 TDi 150 Sport S-tr.;249800;170.000;Køge;2017;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-150-sport-s-tr/1752343
Audi A4;2,0 TDi 136 S-line Avant;164995;174.000;Kastrup;2014;https://www.biltorvet.dk/bil/audi/a4/2-0-tdi-136-s-line-avant/1752749
Audi Q3;2,0 TDi 177 quattro S-tr.;239900;110.000;Vejle;2015;https://www.biltorvet.dk/bil/audi/q3/2-0-tdi-177-quattro-s-tr/1755953
Audi Q2;1,6 TDi 116 Sport S-tr.;229700;149.000;Vodskov;2018;https://www.biltorvet.dk/bil/audi/q2/1-6-tdi-116-sport-s-tr/1759161
Audi Q2;1,6 TDi 116 Sport S-tr.;249900;68.000;Horsens;2018;https://www.biltorvet.dk/bil/audi/q2/1-6-tdi-116-sport-s-tr/1759566
